Address,Tokens Rounded,Vesting Duration,Vesting Cliff,Percentage Vested
0x64cb0b17f4C4AF3D1C1d49fa835EB55CcdB9DBA0,4383.27,0,0,0
0xe39f5a4334161a5fd44F104362290247effd4623,8766.55,0,0,0
0xC5482195ca80234C39346af3Cda0aa13441055Ab,438.32,0,0,0
0x390d835F8450eD786A7BdCE8727c77A9FDBF1378,8766.55,0,0,0
0xf8a4BF88042e2e5Ca6dd7811cdAc8Aa864f3D380,4383.27,0,0,0
0x4967a2aF6a04E1D998640d73Ef20e2e640216ddD,26299.65,0,0,0
0x40D36658594310AAA0a5b455dD7CB507819ffC62,17533.10,0,0,0
0x70375CD80a656375fb5D9ab09B9f38A5e0862161,1244.85,0,0,0
0xC9ebd07b3774Fc5B1E8cF0F1bF13F5Db82a6f521,4383.27,0,0,0
0xCC6d9aaC6a93E6E281c6DFe2B2F32bCA8c804c0b,87665.51,0,0,0
0x85C1d19A81846530C2ED395BA7Ab49c33Ae0C1c0,19286.41,0,0,0
0x3f6F5C9561286e8A3Ba46685a3b43B2115d2D03e,736.39,0,0,0
0x6BC4Df807eEA3535171F0A8F84187D6c87099Acd,87665.51,0,0,0
0x1b9Bc2c1243208A961A7c4846A9B7A7B4AfcA864,13149.82,0,0,0
0xb749C4838Dd87a822100623eB76842D4604DD863,876.65,0,0,0
0x3fbF180Dc6A07E2df3F5d58b4f6273d0FC4b497C,4383.27,0,0,0
0x23E2B35cC4c3D04b76869DE0C004cA2e94B815FA,4383.27,0,0,0
0xA28C1b2f100D82B00b620830E3105c185f945d27,35066.20,0,0,0
0x4fB5841ecd812264004696c1c37bA561D250eef6,21916.37,0,0,0
0x906e28762d74CF1Ef2861cc959A9DDC94eEdF15c,43832.75,0,0,0
0x5E85b4EEe45549027bc957354C6eA8886648D574,4383.27,0,0,0
0xF615a39D89f99470271A352f1F2B10539Af56806,2191.63,0,0,0
0xBb83d53B269Da9f166d8a568487aF9181496783E,43832.75,0,0,0
0x8fa6e72ee6960Cb2A41F5d08806BcFb339247d65,8766.55,0,0,0
0xAAEE74F4aB399A262d44205F2445fc428B11942d,87665.51,0,0,0
0xf82689d25550f511B0923d4222dA47c49Aab034E,4646.27,0,0,0
0x3bA9fD2b055eCAbaA1d5A2a3cbDB7aA99a8723eC,438.32,0,0,0
0x542806F21DF5bA747C28db6689AE3845fE42aaEC,1171.38,0,0,0
0x2188788D67dAA3Ee213693839d09fdCd98F4099c,4383.27,0,0,0
0x07BF004AA64a5fcC400D7418e95d2DaB8893B3D1,13149.82,0,0,0
0x38EA301Ba4412aB9bBDBeeA240087958594866F9,4383.27,0,0,0
0x65461d91c2dce6CF18f54b7fC3C6B558E4aFb070,1314.98,0,0,0
0x5328Bf2A5519e480ca39890a5911c117935B121b,43832.75,0,0,0
0x28b267A08d749e538e78D6Fa7c31ed3d344d7d4b,8766.55,0,0,0
0xfdf303fBABF40E99008313a6c83C15A57E3E6f43,2629.96,0,0,0
0x33D0093EC6DD50F68C166dc9131f9E5A17C54D72,4383.27,0,0,0
0x7BE5d6D413B4F40089bB1d454d70417B22dA0C41,4383.27,0,0,0
0x98f3Ff9c41753e1B309aa5e7f92Fe0bc55a77c69,87665.51,0,0,0
0x3449221438D1FB902faafFEFc46e592d4dA2F324,17533.10,0,0,0
0x83617FE9Ce333f866B7C0eC32d2c1C34cb4aaC10,16656.44,0,0,0
0x90AA1af5Ba3A31437CD238DC4c6F31E75Ef5147E,17533.10,0,0,0
0x24ACd5B59CF5a03D9eDEfbef68639cb982b3C846,17533.10,0,0,0
0xFF88c70eB095561E769C849e6DE10C7c4730609f,17533.10,0,0,0
0x6B2F633050C168dF0177E0F2Ce96D7454e3CD17d,17533.10,0,0,0
0xb6884A554Fead4DBBBe8357EABbF829e6De0505C,8766.55,0,0,0
0x6da1684eC786d09E7AB2e99faA17937F9dBd91B4,17533.10,0,0,0
0x9B4EAF7E17026694CeD70AFa4eE63CD46E93EE14,6574.91,0,0,0
0xb223BF73a7e6bde3943Cd06068A6ee4028Ff07dc,3068.29,0,0,0
0x7aAA7e6310208797717cF41a04f3C67B623973d5,2191.63,0,0,0
0x11873111a24627e78e4f6d27eA16E67795Bc9162,17533.10,0,0,0
0x17aeB9d9191ac9be0169DEA86B9d60B306d9D107,8766.55,0,0,0
0xcc6499b2cd41b948Ca733A85B66d55A939EF7822,7013.24,0,0,0
0x0c3b75e5ef953c4402834F6355c06354DE21942b,17533.10,0,0,0
0x1fd6202379bdf9C9182bcbb8b62AE92dCfe7b22E,1314.98,0,0,0
0x2fDC6F96232e9F857754c49754fe5EE5BC0E7968,5259.93,0,0,0
0xE04C1f9D0fDcf0599b1510b948362B0c611aa384,5698.25,0,0,0
0xc320CfAF6E208446246A7Be813D6f0b95384760c,17533.10,0,0,0
0xfaE32B77AC69eE682a706ea1b6bE1e192A8687C6,17533.10,0,0,0
0x1Ba1Eb9Cd22036aa06dC141BD029c72c3666e726,17533.10,0,0,0
0xF4EF0f11B0CD112954E373bd1dD001a03B7f6078,4383.27,0,0,0
0xB3D0a70991076b7C3c946586300bd0711294e9c7,438.32,0,0,0
0x2E8ffbB00963c68337250B0CFE161423017eDaFd,1753.31,0,0,0
0x5A1DB012cb1Fdb8419b6C62519e12d5c3ECfb41E,3506.62,0,0,0
0xB75DbB5389ae4d49e555b2c8AecEb58693F56B37,2191.63,0,0,0
0x64CA27c01a2eB97CbF48ccc2dB98C75E6a24895b,8757.78,0,0,0
0x426C1327889E3fbBC86a9948fb5916C14088Ac10,8766.55,0,0,0
0xC223Fb9f6e2c0db7cF028F548E68C0075ec19F28,6574.91,0,0,0
0x14563c15C9f0118726de17502c659b53EE45d321,17533.10,0,0,0
0x82A3D544d6BEc35705aD75AD80d480073A456175,17533.10,0,0,0
0x717b776d5246B63F34F1EB52478dd9F59f894cbB,17533.10,0,0,0
0xf1DC68B0B2512f2232adD6Ebf404AeDca804be8c,4383.27,0,0,0
0xe58AD06b27448e74D3Ec86B0698885Df7E6448A0,17533.10,0,0,0
0xBE294f155a236BF313b861e0dC628D44Ed311ec2,7013.24,0,0,0
0x47370366b88aF9963b70Ae49bfAF6d459Fb2edAD,1972.47,0,0,0
0x2d4A53567F4369579D3763Ad701377B36BECd5d0,15779.79,0,0,0
0x921c992664d20459290228E6093413769C96F1B7,1823.44,0,0,0
0x7317b8475d25A3Cbb37ADa9b4CC7365434C97216,2191.63,0,0,0
0x5F14946461cA5dD223B06557451D11d570bC9D7f,17533.10,0,0,0
0x1A006E3F4D9D6f1aAA881461502bC34110B7BD21,17533.10,0,0,0
0x946E7771C8c7F1763877E51ef0dB4105860C78ad,16656.44,0,0,0
0xe83782cb5e02cB43353f65d6a549B1d58cDdAB6D,2191.63,0,0,0
0x853417a0124821CE609E490b311730fa1207da6f,1753.31,0,0,0
0xE18E8Be16EdfdED4eB58FB305522AC04f52CaaAf,17533.10,0,0,0
0xE147B6426AE49A5Ce7AdBA21d02e4a8BEF3Fad21,17533.10,0,0,0
0x400B326B716d646D782275e836CAF874464c11ED,876.65,0,0,0
0xf5a83Dc6132aD859770a90d8bd4278A113a08D2e,17533.10,0,0,0
0x5Cf40Eba36cA09C6C8DFcbA839Ae77847319BF6D,4383.27,0,0,0
0xDD8fDEceeff93Ce9FDC5107F2385BaB1A739304D,17533.10,0,0,0
0xDAa75AB48CDeccb118E519047a40088Fc47ca8F0,8757.78,0,0,0
0xc77e9229fA739eCF769402CBdAE229C1Af5547d6,8757.78,0,0,0
0x1B469a6facC5ee444A8419526c1FB34aA1208d9d,10519.86,0,0,0
0x0b28E18C989C3B4747E48ffeA191E44B9d22d55b,17533.10,0,0,0
0xf8a35f4776922ded282C113F32F93c0cd7097C54,2191.63,0,0,0
0x67e80CB1032a03a38bfC4474Ad8512D842041d58,17533.10,0,0,0
0xaee937E2C85c12dA1e3a538815306FdfbFA10cC4,17533.10,0,0,0
0x6e2C78a4A1e0539BDaDB28Aade1506a45B7FEBbB,876.65,0,0,0
0x71c4d25bb7867E682F7DbA888777432E953A7d02,3506.62,0,0,0
0xD6B86BCF4a3318E0aA93CD3734049408b4E51D92,2016.30,0,0,0
0x67DCB00d2713419e8451198e04A17A0a9D4d4b4b,17533.10,0,0,0
0xfA9A28e68BF5F867033498E2532666778b1D8fe4,7013.24,0,0,0
0xE18e6e37fBf4002A0d1A47AcD9bf19b29875Ad4C,17533.10,0,0,0
0x3D78A0B7cAEedA616975275c3e1E9458d5c8Dcf7,3681.95,0,0,0
0xcCc97599Cd5C11e59F5aDbA0a9BaA2D42a9A67A5,2629.96,0,0,0
0xBA2E72e224176360b85438D3229914a9FAFA3938,15779.79,0,0,0
0xAbad9a350a45D6C4ff78B496e279E7E057eAa482,2629.96,0,0,0
0x168210AEe543B54886e14adA6Cb1Fde1a4a9322C,876.65,0,0,0
0xBD308a227ad1A5B47bD14B7929c3cf7ef941cF03,8766.55,0,0,0
0x2c8593386786ce39213C72C6dC386dA0E8E637A7,2629.96,0,0,0
0x566441BfDb66391Fd6f528a8A1f89576C675bf82,3506.62,0,0,0
0x559DA5E8CE52450CFAa824F58D9364C76E0c07a2,8766.55,0,0,0
0x38d01b96Ae6052B1665E7050071381D74730D71e,1709.47,0,0,0
0xE3fC657252b8B35A33F88F0Dc5699A158c0Db421,7714.56,0,0,0
0x9cE06f4Bd45f27E671286F5e0F1bEc49E890e397,2103.97,0,0,0
0x00e560d7B5bF0468a1e302392b7528be423Ed123,17533.10,0,0,0
0xae8fEa6870D9739f9f50050CF516F8E55c6E03C7,17533.10,0,0,0
0x320419C44e12Ef914Ae6C97bc06EF9a1Ee1aD247,17533.10,0,0,0
0x56EE8CCDD7A5DDf284bAEaB872990e0EBf9dbeEC,5698.25,0,0,0
0x05BE9AC56bAf1d6fBF1A97690899815df7c8b695,17533.10,0,0,0
0xB7e506117Aca28bFF5FEb642b5C11A2253b17062,701.32,0,0,0
0x7e1724933149a0455aA07B6a380040fafD68ff63,17533.10,0,0,0
0x30d661a31B2cD962dB9ecf28c78d37C95BE667c4,17533.10,0,0,0
0x1935b2D302d08ea41Ef02a0b31aE5bb95Cfc2810,8766.55,0,0,0
0x4Fe0498Fc1f8A142922B7b3419A857903350A06E,17533.10,0,0,0
0x548A672FDc8dFc7316a955d724A73B0B065aC335,17533.10,0,0,0
0x63742416b237245aEb5F8886e6313B521B78033e,17533.10,0,0,0
0x0949c5f27E2f9bf7B134590C71BCfA863BB5B9cb,13149.82,0,0,0
0x4C2aeaD8DBc8A9F50E144f7Ff65BA0e6E9A1799C,4383.27,0,0,0
0x7B1474a1C3605D23724D1e23EE35ecA7B0cEf0cd,17533.10,0,0,0
0x507028B600D9e81a3f679E352D8bAd9dA83B7340,8766.55,0,0,0
0x2A0239ba0b96863EEfbca39F2fA9AD487D5a5066,17533.10,0,0,0
0x699428633582EfC28CE9A490390561F28c461d1c,1753.31,0,0,0
0x037A5565F579376B5a4a991b98EB5d9BD4CC1c98,17533.10,0,0,0
0x9464fde4DaF8a68E0a68DE515f27aD944a9B2337,8766.55,0,0,0
0xE0f5bf61c0f98eaF781Cb75b6AB2e51Ebb47a556,4032.61,0,0,0
0xE27d578Af3e245Bfa8E137703aBE18e9f475D47A,613.65,0,0,0
0xB6b2EcaC2a3ACFF265fED4D0c4901811a40C29D8,3506.62,0,0,0
0x9d05872734B1b386F15Ff011bbb5BeAe97ecf0B9,4383.27,0,0,0
0x727f3Bd4738390b4Ff0457FE9626663Ec17B3eB8,17533.10,0,0,0
0x9995338B2CecB4fc3c11897ae4E6712E978b1e01,17533.10,0,0,0
0x3014bdbb3c24F413C532403D849Ac387CceaD4f0,17533.10,0,0,0
0xAEb032e9A984883eC45b14e0E5E64eEd21e6401e,3506.62,0,0,0
0x6a429F2553ccfD98d45FB54affFC8fB1689Cc368,17533.10,0,0,0
0xeeDF100e32D861c44C4CAaE53d21f8913F521B56,8757.78,0,0,0
0x0Cd4934d4e032A82a38dDc1abBF5e5d8E8b2db01,4821.60,0,0,0
0x5098267bA88b51E6A2625F4dc0775c265c292Fc3,3944.94,0,0,0
0xfb70E69e423205D43E213A262D11fb8F87E9De5d,4383.27,0,0,0
0x4c4F586F98013f9c070e432238C832f6ABcD5aC1,4383.27,0,0,0
0xd75210C1800eCE3c1547A96d0EdaC2769c30d232,5259.93,0,0,0
0xa665d7107b68759a65A97602Ac5b5aBd9b88075e,1812.83,0,0,0
0xb9C4148D6f6c279fE221bf73D3601Daa9a44f8C9,8757.78,0,0,0
0x9a6bE58ED876792483b0Faad6Cae93eF18382A59,1051.98,0,0,0
0xA04176ECb30D2A52736a16966C037E6b350814Cd,1577.97,0,0,0
0xd05AEBad1D434479bD7B8b03ff3981269616A819,3506.62,0,0,0
0xF76489b684A98d2247b09407D6C59deedADf90D7,3944.94,0,0,0
0x808cEc36d74E012636FCb34e35e0B73D4D562058,5698.25,0,0,0
0xEA0F4a5F957E7c3d09b6C592A4f88D025B99b2e8,876.65,0,0,0
0xaE38c1DF723dFf77089F6840A99a3feFFb7379a4,4383.27,0,0,0
0x9510fADE1A2B19C106aB13a6a7CD36BDA7EEF643,788.98,0,0,0
0xa5BF846A368CaD3845296F82dAA8621C8b40BB85,2016.30,0,0,0
0x870F34050368061c894781cEE740fc102bcA2C40,17533.10,0,0,0
0xa43e36B0Ce410d2907Af77D782CB5Ba6CF10EDde,8757.78,0,0,0
0x8C36c7EB4B1A737dd3d06aec0f3285DAE0c28b53,6136.58,0,0,0
0x53b0Ff68cdfd1cC2Bc410b4D1A599E4A00398ee7,17533.10,0,0,0
0x1B02736327b5dAC97Cc74fa34769742cF29934ee,8757.78,0,0,0
0xfbf92A546287B7E091dC5FE39d985358402914f4,17533.10,0,0,0
0x987F7fB83e7C87CFA0E1770E60ED4C9F3c94911D,8766.55,0,0,0
0x6167cc0d03a40ef5AC5029c38320a66875Cae015,2191.63,0,0,0
0x6E41b1d5a48277F74e3F294AfCaB16CFC2dCC2D5,17533.10,0,0,0
0x2dbB4c7f1423324430d2f1c89B37467175EbEDC6,1314.98,0,0,0
0x454cD77EB0c019B405D4F11482AA832801b23CfF,1753.31,0,0,0
0x24bFd829991Ba8114c6B2F115edB753E05f84E04,2095.20,0,0,0
0xc5De99a8C981EC4F7274ad472913bEdF31518032,17533.10,0,0,0
0x9B12d8035B0055f51f8e37082d7556e2DeE94b53,17533.10,0,0,0
0x01B44772b68c65bB88a649D01D144CD3E6A7AD08,8757.78,0,0,0
0xd7D3E3Cdd1653eed6CfC347aE6A375d86e8EFb99,17094.77,0,0,0
0xe9728689Ca984b2d103Dc42d05C73a492A92F23c,17533.10,0,0,0
0x4941E05e1c9B1c8884841CD212A848a6D278D835,17533.10,0,0,0
0x30ebd435B67d54a78B513381BFD464657eDb794e,1753.31,0,0,0
0xfd9A7BC9c84ACCb5C0a3a596529D4A557Bed64ce,1753.31,0,0,0
0xa70432bF31FB7f1d9F6B98Bb681C0Ea0141FAB79,4383.27,0,0,0
0x0f021C3601ff1E01ED9a7b599d0c004bDe6904d9,10519.86,0,0,0
0x1e74867279bF6640566920E1C2Df5351950dd8cC,17533.10,0,0,0
0x6Cfc5b2898a1181C7ADa246C42FCCFA43b0E3354,6057.68,0,0,0
0x457E78c6bBbC00C653D0A32a58BC0A8d87574e86,4383.27,0,0,0
0x56209422D719c0b23eF4944E9C61Fb60EFb362d9,6136.58,0,0,0
0xF62a9d5D2c0dcb08c02bBA8Aa7809f22E4dbeb1f,7889.89,0,0,0
0xc1B9D5a3F2baF2c4BdC57CeB0587Ca8276A0978c,9029.54,0,0,0
0xd182c81f82CFc9193AbA13Fd504404694b927584,8328.22,0,0,0
0xB4c773DDE62b4da507F36816CeE80E4C29Abab22,17533.10,0,0,0
0x1152f08449d540C0752d9a99192E7dDcA3A0d97e,1753.31,0,0,0
0x6F6a19a18EFe3ddF0A026bD279fAEC6a9de75e3E,17533.10,0,0,0
0x26f40f7951D098e59CdF225CF04C0C7989bcfABc,11703.34,0,0,0
0xBcD1A44a8216E1cfD37993960c813d0111869767,17533.10,0,0,0
0xdabE8F796a2015EEE74D47f794a48FD078c3b62D,5259.93,0,0,0
0xA38293E6aBb3CcBC1548c61076bC1143B70f2Bb0,5698.25,0,0,0
0x3f303b3557406c235baF58EB7189E34e57AA8C9F,17533.10,0,0,0
0xa2814Fe6F6773bD4cE8F6d6e1E7f75716FCa02af,8766.55,0,0,0
0xa107E12298ab200961Aedc90b406246bb8e5A242,2805.29,0,0,0
0x9b121f9F2d4F6676728Dc971A3cF03e8573Ac6eB,17533.10,0,0,0
0xA5C8d843DF8ABEC7e325B52Eb5f7812d1DD84E2d,17533.10,0,0,0
0xA66cD1925669052c87c2eF86C305c85DB8480EcC,17533.10,0,0,0
0x71B67A4D779f13D63b7085365C380D830F33DF8C,8757.78,0,0,0
0x6e70BDefF6eB777fF6aCe29Cd25EDf29fa65f4c8,17533.10,0,0,0
0x84B7Cef1b64681562E7B5895C0c5113621DbE6b4,17533.10,0,0,0
0x0a3B32Ac89D620eaD61ca114ee6094f7074B29e0,17533.10,0,0,0
0x824ca9D57058ce6b1a67654Ca1BE4da98BB2e8CC,17533.10,0,0,0
0x25d679BcF45983442235445CFC017420c500916D,8766.55,0,0,0
0x27A73489d5C0f888589Aff3Ed379646CD59E21E4,8766.55,0,0,0
0x51F51748BCB8aAb858239c1638eEDfCf5Fd100EE,17533.10,0,0,0
0xfEBB326aEd193A93C3344d24e5f7c62A3173e343,17533.10,0,0,0
0x26Fc46FEa168346b3D729854ca22078A176A3783,4383.27,0,0,0
0x7B56D95ce788C2356e8bf89F25B76C6fB3B4Dc65,438.32,0,0,0
0x37f9dacBF3261409e8DC288807Bed8EfD4034396,4383.27,0,0,0
0xCdf4EedB62ff509542730DD0319F58083baBDB96,3506.62,0,0,0
0xD8Cf7021d185d2fAf4CEe16A9D0a72391B6B27C6,17533.10,0,0,0
0x3d5AAaab80B3f48ef8B37422c05278C13DD05aD0,8766.55,0,0,0
0xb6257C901e084a249F8914DB7f864271a94988db,6136.58,0,0,0
0x1220AF5B6cF666aeb4Ef022F319C4246Bd81de31,4383.27,0,0,0
0xFEe8229080d08d28798026Df7a0cBDEA731925D4,438.32,0,0,0
0x5EC1B5f2fc6A23528b96c23e1311cbA8eBF446BB,17533.10,0,0,0
0x71876Bc3bA6df455cab63Ef53EbAF30Afe1C5C86,1008.15,0,0,0
0x1986651CAF59B63161B4d487c26f8a84672BAcDc,8766.55,0,0,0
0xA1A28e19A63e9fABD59768569A1a42aD181999E3,17533.10,0,0,0
0x1376650A9FEfD02a568D3B30Be23d5D254DF0bdE,3944.94,0,0,0
0xa2293C0861271E245cB98c47F3Fc06c115933090,876.65,0,0,0
0x2d91E983003AE4f2B6cADb7290440bA18494c53e,17533.10,0,0,0
0x284D9046d6FCdA2614629a1D546149fDD9202791,17533.10,0,0,0
0x8eA7A8ab8b7471C9961b3818F5cF9eEb5ACE950f,5698.25,0,0,0
0x570704D6E5E14a8707845DE097505D0e37A360eE,17533.10,0,0,0
0x927748637e0D79Ba8257ad38Ea31078ff838DA88,17533.10,0,0,0
0x81e3B0b9952c96c3E62e120C7746dE3A64Ccc34a,17533.10,0,0,0
0x10998CbaF2713B259DBf7e686cDbf111B34CcA1F,17533.10,0,0,0
0x009D1CfE52Decb30e84f9cb85f167d6FeE6400d8,876.65,0,0,0
0x7aEEF44F967839eb72128EE09Ea471e2D396A4ff,4383.27,0,0,0
0x16427475bB7C82E7403ED1DEcC088f5891908383,2629.96,0,0,0
0x4222D9795Ef62D8cdd53D828d35f4f1DfB2b7351,13149.82,0,0,0
0x99132a9938049434fCFA376ef2e285e7305eFAdE,6574.91,0,0,0
0xA2EfA65E3Cd2225bd820c981Fe7299B74d27cD37,17533.10,0,0,0
0x73425716b24b4B0141A2F23C55dcE64ec9143E88,17533.10,0,0,0
0xA290597333271f35175C109B77BDA4CfbAf3879C,10519.86,0,0,0
0x353a1849C58FA6F83D9fD548eD18904a93b22FE7,4383.27,0,0,0
0x15dA5385d42d36296742500c1083B40E13a678a0,17533.10,0,0,0
0xd26d470c8583AcE69A76B54234a80C5305aE88f6,876.65,0,0,0
0x80a1721994214541C842B0704e3395b5e96D5639,17533.10,0,0,0
0x6CCbc994868Ea392b256cDbA12bdEDc586B45496,17533.10,0,0,0
0xd9Eae7b145cD5B389EB29F4c2A2991e5F7ee0B13,17533.10,0,0,0
0x0e4D923CA459C284734F09BFd5D821444AfF8193,876.65,0,0,0
0xb5c2689c1Fe9599e84330E4F7b31b9ebF1c4b0cc,8766.55,0,0,0
0x79affcDf16051AF1caE816880e1daF6566D447aD,4120.27,0,0,0
0x5c9aac49D1c28F7E974131879696312E917CB258,920.48,0,0,0
0x00848f49e2188EaE8ddd8fd963E779931425c093,1139.65,0,0,0
0x705AC6894d0B19C2EFa0dD66FC18F87fA74024A5,4821.60,0,0,0
0x47B796eE4fC6d074D07630eB967bd0DB3d966dDD,438.32,0,0,0
0x5F3eEE09A8D395EB194e5494cD7557cfB1C23064,17533.10,0,0,0
0x409BB8E560A459974319cA1657AF920017e74662,782.94,0,0,0
0xDcf0Ac33E868044cb3E82BD78f0342dbBD1e3708,17533.10,0,0,0
0x8cAceFC48ACFd403463925d53Ec6edb7fA93588d,17533.10,0,0,0
0x36e52C54cc3EDe14063CffFB931D20F4f70c251B,8766.55,0,0,0
0x1f6b5440f3157c6388f42EF21EA6Eca3D46c355E,7013.24,0,0,0
0x223Fe6E53e9f7eA905d6fB423b997B941e6a47C3,4383.27,0,0,0
0x28642603950575c430795c5DcA4aEE88C3C12026,17533.10,0,0,0
0xA03B22972B43d4CeFc7E0bF199f1c37B91a3b7A6,17533.10,0,0,0
0xa508Cdcc87d4B6Af5c2E638e8C0A4F2774b8F3D1,17533.10,0,0,0
0xF9BB841ccB4a18CA067c25a02D7701B553952dC7,876.65,0,0,0
0x3AC1D7b08eAA786A077b490882d35BB6Ab485922,17533.10,0,0,0
0xc729c35FbA07b833Ba55c0A3d2566b82F4500cEF,3506.62,0,0,0
0x84981A938B763eB0cd6d5dc97D7606Ac23d85e8A,876.65,0,0,0
0xF0658dBe01381A12e3E146F4895268A4bdb0ed3a,438.32,0,0,0
0x65d454E6433c6819775D01d4823743d58B856C6e,4383.27,0,0,0
0x05cF74100f9ab40CcfC10adD7CA978C23a8a6639,6574.91,0,0,0
0x590B8c257f2C167315eD7235e5cd0094F96E9b34,1095.81,0,0,0
0xFC4de72881d2b3e02e72E6753BfC59D878a02449,17533.10,0,0,0
0xb9f5504Fa6ffF0AE07dC488756e531c0433FB26D,17533.10,0,0,0
0x8E995E9d02B89Aae881f0A0C9A9f2Aa585eD62E9,1753.31,0,0,0
0x6186701Fa89848C5c82dd62E312c012Ad533Fa99,9029.54,0,0,0
0xf7728c128805A4700cBd65dd7F50A4493889428E,8757.78,0,0,0
0x974ed07f6A3710f11F11364013e0193e72F43D03,876.65,0,0,0
0x48924a26d39c52ebdF52f554DDe6587bc2be9FDC,8766.55,0,0,0
0xFA4eA289421EA7e9DAf05FbBE54CE4Dd92CAF36E,4383.27,0,0,0
0xceCfD42249174EC325A23583A3ae330CEf686EA0,4383.27,0,0,0
0xB208BA2EBb7e6eC1B26730589D9970De382216f9,3068.29,0,0,0
0x47814A9068072B9DE32f54020197e5EfB10D6e65,876.65,0,0,0
0x7717C898718E35A748a52ff8993f20Dff4Da1D48,17533.10,0,0,0
0xb819a64d9143cc2C08dF299C6ddDDBfF7E684c70,1314.98,0,0,0
0x9607FDE66f7A23658d31D89F2d183Fd5389b0285,1753.31,0,0,0
0x655e8fCE0BD037B7F6026bda07912949e3Fa3850,17533.10,0,0,0
0xa18b260b95FCd16130226dE27D1EB8029509BDb8,17533.10,0,0,0
0xa9CD6CEc190d96Df747e36A4D665106d8a31C633,17533.10,0,0,0
0x6B5a06FA17C0C388ECe06838eC5C21a4bc205613,525.99,0,0,0
0x441905d076256128f805ECEfdF60896D10685117,17533.10,0,0,0
0x8FeF61f1d3c82fdB8C416479E9AAFD6f50aD3110,1753.31,0,0,0
0x6EDbD37990c26A724ae3feDA09B9a2EEABa9a430,1314.98,0,0,0
0x52ae27A0356dd8803c6b3d4E8baf1E4D987477d4,1753.31,0,0,0
0x6Ced7E6caD471d546603c1a4203dC0e499AEe986,4383.27,0,0,0
0xAC217f73EC92f182EDB747b3Abf127c90BE807b9,15779.79,0,0,0
0xab458b2c1bDd101D2a9fa61e1cC3920993FeB344,2191.63,0,0,0
0x3Bbb143414FfcEB381Dc252Ac3D3360dE27921d8,438.32,0,0,0
0x6748799F30de5ccaD454422f4a707A4E545E13C5,1314.98,0,0,0
0x6d1Bc7eDE29E1D5CFbcfc899479ba6Edbf4dCe15,7889.89,0,0,0
0xde40884a777bDB9abDFF62a7c896eA2ebfe121e8,1753.31,0,0,0
0x1DD41Ec2FB7C4dA93FF4c9e34AaEfeBE35D5CDbb,1753.31,0,0,0
0x8245e5bEEB0af55B04DDCe4b2aCaa1442F27A3f3,17533.10,0,0,0
0x57343Af4E9eebA28269433C55F27Db61Ba24BD3D,11834.84,0,0,0
0xAb101271da9FC76c86E46E1616Ee0d0a68E7388c,17533.10,0,0,0
0x113DD95fDE3Cc2169cb5e8d56f3FfDA291A64D6F,17533.10,0,0,0
0xb0209d41d8cfa84bcbf1A595a9864a276bD5d2b5,17533.10,0,0,0
0x7A846baAC96a84F3F6235Ea30a0d5ecD2c091107,1753.31,0,0,0
0xa73B68C2F0100B9fBa1a4C1969e85050818FE534,8757.78,0,0,0
0xE8A6aEF639eac1CaC3318E796657fE8E36a9D3d6,3155.95,0,0,0
0xEe58976BcAd19Df7CDCc1063eE854e2227FaD591,17533.10,0,0,0
0xA91Fd0050c9f24038bE68BDDf3434a61b5384a15,7013.24,0,0,0
0x3037759e79C7aD67d02B3e1CD5bFDE65eeAbbc7C,17533.10,0,0,0
0xD6Cb03Ead0885F9cd22D641ecB4e05150B77A027,17533.10,0,0,0
0x83192ed9cb7C3F5a56606593803c9051477Ff25D,4383.27,0,0,0
0x0c84ce55d1F6A531Bfa4989Fe874da17fF035161,876.65,0,0,0
0x00c198d249dd11E5d8286748ADe3b56df7179cEf,2384.50,0,0,0
0xbB73b7CE62EEC16D15f06EdD2A9Ee37299FefcDD,17533.10,0,0,0
0xDCc2b00E1784Bd5e422e32c6171cB3e67048eAbf,1051.98,0,0,0
0x2bf6cE7510C0b4B8Fdbe8938B5a2249C589C361E,8766.55,0,0,0
0xf572F1Ce6bbF517E4E290842F3eA7704F123dB72,17533.10,0,0,0
0x15b4e9dAD1Bf9858221B2386Bf3DA17D0f8cb53c,17533.10,0,0,0
0xFb59e54d2E55c1653d72538315E6E7292e0222E9,17094.77,0,0,0
0xfedEA7B30F59Ea1E0a7B0da665bBd39FBD3E5eCC,1753.31,0,0,0
0x040e5c2B70c5C7832798c24D69EA8a003A55F402,1753.31,0,0,0
0x52158113fBA1D228d0dCf462b5107fe2CeBADe37,2629.96,0,0,0
0xABFAC68b7A82B7a27C71ff3594422bfae13c0cbe,8766.55,0,0,0
0x96d5ADa03eF50aAb9f2c470aD5a592499D525CBE,5259.93,0,0,0
0xD28179a64C9Be73cC667B6139fAF810f6f94fD23,1753.31,0,0,0
0x9877236Ff5b29F48917E79A2a2E80BfBC76CFAd9,17533.10,0,0,0
0xD6bb967bC3cEA66b47A76217DAe8De22Dc1E74C2,2919.26,0,0,0
0xb8b2665c94710AF8B2540465a603D7b573c54111,17533.10,0,0,0
0x0aF6988a5e052107B12593eb2fc8Fa7DA9FD5255,8757.78,0,0,0
0x9e8F74DB186cd5C7EE632192960e4c8C1D847cCa,17533.10,0,0,0
0x0fA6e6dAe26b0ED93965B20622385781bbda681e,2016.30,0,0,0
